score,class,srl_m_1,srl_m_2,srl_m_3,srl_m_4,srl_m_5,srl_m_6,srl_m_7,srl_m_8,srl_m_9,srl_m_10,srl_m_11,srl_m_12,srl_m_13,srl_m_14,srl_m_15,srl_m_16,srl_m_17,srl_m_18,srl_m_19,srl_m_20,srl_m_21,srl_m_22,srl_m_23,srl_m_24,srl_m_25,srl_m_26,srl_m_27,srl_m_28,srl_m_29,srl_m_30,srl_m_31,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,srl_s_1,srl_s_2,srl_s_3,srl_s_4,srl_s_5,srl_s_6,srl_s_7,srl_s_8,srl_s_9,srl_s_10,srl_s_11,srl_s_12,srl_s_13,srl_s_14,srl_s_15,srl_s_16,srl_s_17,srl_s_18,srl_s_19,srl_s_20,srl_s_21,srl_s_22,srl_s_23,srl_s_24,srl_s_25,srl_s_26,srl_s_27,srl_s_28,srl_s_29,srl_s_30,srl_s_31,srl_s_32,srl_s_33,srl_s_34,srl_s_35,srl_s_36,srl_s_37,srl_s_38,srl_s_39,srl_s_40,srl_s_41,srl_s_42,srl_s_43,srl_s_44,srl_s_45,srl_s_46,srl_s_47,srl_s_48,srl_s_49,srl_s_50,ADD BOOKMARK,ADD MARKER,ADD MEMO,ADD_HW_MEMO,ADD_RECOMMENDATION,BOOKMARK_JUMP,CHANGE MEMO,CLEAR_HW_MEMO,CLOSE,CLOSE_RECOMMENDATION,DELETE BOOKMARK,DELETE MARKER,DELETE_MEMO,GETIT,LINK_CLICK,MEMO_JUMP,NEXT,NOTGETIT,OPEN,OPEN_RECOMMENDATION,PAGE_JUMP,PREV,REGIST CONTENTS,SEARCH,SEARCH_JUMP,UNDO_HW_MEMO,code_copy,code_execution,code_paste,code_speed,notebook_open,tree_open,AssertionError,AttributeError,AxisError,ConversionError,DataError,EmptyDataError,Exception,FileNotFoundError,HTTPError,ImportError,IndentationError,IndexError,IndexingError,InvalidURL,KeyError,KeyboardInterrupt,ModuleNotFoundError,NameError,OSError,OverflowError,ParserError,RecursionError,RuntimeError,SelectorSyntaxError,SpecificationError,StopIteration,SyntaxError,TabError,TclError,TypeError,UFuncTypeError,UnboundLocalError,UndefinedVariableError,ValueError,WebDriverException,XLRDError,ZeroDivisionError,codeLength,Viscode-login_times,Viscode-execute_times,Viscode-open_file_times,Viscode-success_run,Viscode-failed_run,Viscode-error_types,Viscode-spent_time
92,e,5.0,5,5.0,4,4.0,4.0,4,4,5,5.0,5,5.0,5.0,5,5,4,5.0,5,5,5,5,5,5,5.0,5.0,5.0,2,3,3,3.0,3,3,3,3,3,3,3,2,3,2,2,3,2,3,2,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,2,3,3,2,2,2,2,2,4.0,4,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,3.0,4.0,4.0,4.0,4.0,3,4,4,4.0,4,4.0,4,3.0,4.0,4.0,4.0,4,4,4,4,4,4,5,4,4,4.0,4,4,4,2,4,4,5,5,5,5,1,190,15,1,0,0,16,1,100,0,1,1,0,3,0,0,3757,1,131,0,13,1403,0,36,9,1,217,587,374,1436,44,26,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3200.0,70,1248,44.0,1144,104.0,8.0,3355.798913
88,e,3.0,3,3.0,3,4.0,3.0,4,3,4,4.0,3,4.0,4.0,4,4,4,4.0,4,3,3,4,3,3,3.0,3.0,3.0,2,4,3,3.0,2,3,2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,3,2,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2,3,3,3,4.0,3,4,4,3.0,4,4,4,3.0,4,3,4.0,3,4,4.0,3.0,4.0,4.0,4.0,3,3,3,4.0,3,4.0,4,3.0,4.0,4.0,4.0,3,4,4,3,2,4,4,4,4,4.0,4,4,3,3,3,4,4,3,4,4,6,89,13,0,0,15,18,0,57,0,3,19,0,2,0,12,2009,0,83,0,60,1037,0,0,0,0,261,536,314,1945,96,37,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4723.0,133,1244,96.0,1128,116.0,7.0,2473.191114
75,g,3.0,4,5.0,5,5.0,5.0,3,3,5,5.0,5,5.0,5.0,5,4,4,4.0,4,3,4,4,4,4,3.0,3.0,4.0,3,3,4,4.0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,4,4,4,4,4,4,4,4.0,4,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,3.0,4.0,4.0,4.0,4.0,3,4,4,4.0,4,4.0,3,3.0,4.0,4.0,4.0,4,4,4,2,4,4,4,3,3,3.0,4,3,4,3,4,4,4,3,3,4,0,0,6,0,0,0,0,0,78,0,0,0,0,0,0,0,2927,0,149,0,37,1020,0,0,0,0,235,809,344,3333,230,87,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2526.0,317,1705,230.0,1577,128.0,6.0,5204.65617
75,g,3.0,4,5.0,5,5.0,5.0,3,3,5,5.0,5,5.0,5.0,5,4,4,4.0,4,3,4,4,4,4,3.0,3.0,4.0,3,3,4,4.0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,4,4,4,4,4,4,4,5.0,5,5,5,4.0,4,4,4,4.0,4,4,4.0,4,4,4.0,4.0,4.0,4.0,4.0,3,4,4,4.0,4,4.0,4,3.0,4.0,4.0,4.0,4,5,5,3,3,3,4,3,2,2.0,4,2,4,1,2,3,5,5,5,4,0,0,6,0,0,0,0,0,78,0,0,0,0,0,0,0,2927,0,149,0,37,1020,0,0,0,0,235,809,344,3333,230,87,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2526.0,317,1705,230.0,1577,128.0,6.0,5204.65617
96,g,4.0,5,5.0,4,4.0,3.0,4,3,4,4.0,4,4.0,4.0,4,5,5,5.0,3,4,5,5,5,5,5.0,5.0,5.0,4,1,4,1.0,1,4,3,4,4,1,4,4,4,3,3,4,2,4,2,4,1,4,4,2,2,3,4,3,4,2,2,4,3,1,3,3,2,2,3,1,4,3,4,2,3,1,3,3,2,1,2,3,4,4.0,4,4,4,3.0,3,5,5,3.0,4,3,4.0,4,4,2.0,4.0,4.0,5.0,5.0,4,4,3,5.0,5,4.0,1,2.0,4.0,3.0,5.0,2,5,3,2,5,2,4,2,1,2.0,2,4,3,4,3,2,5,2,4,3,2,56,14,3,0,0,2,0,33,0,2,1,3,1,0,0,1209,1,45,0,9,586,0,0,0,0,284,623,282,2570,206,54,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,8.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4027.0,260,1449,206.0,1374,75.0,11.0,3908.123134
92,g,4.0,4,4.0,4,4.0,4.0,4,3,4,4.0,4,4.0,4.0,4,4,3,4.0,2,4,4,4,4,4,4.0,4.0,4.0,2,2,2,2.0,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,3,3,4,3,4.0,4,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,4.0,4.0,4.0,4.0,4.0,2,4,4,4.0,4,4.0,4,2.0,4.0,4.0,4.0,4,4,4,2,4,4,4,2,2,2.0,3,3,4,4,4,4,4,4,4,4,2,256,10,0,0,0,6,0,87,0,2,18,0,1,0,0,4439,0,143,0,16,2041,0,0,0,0,1026,1246,1319,5553,476,70,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,7.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3440.0,546,4137,476.0,3889,248.0,9.0,7574.56787
86,g,4.0,4,3.0,3,4.0,4.0,4,4,4,4.0,4,4.0,4.0,4,4,4,4.0,3,4,4,4,4,4,4.0,3.0,4.0,3,4,3,2.0,4,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,1,1,3,2,3,2,3,2,3.0,3,4,4,4.0,3,4,4,4.0,4,4,4.0,4,4,4.0,4.0,4.0,4.0,4.0,3,3,3,2.0,2,3.0,4,2.0,4.0,3.0,4.0,3,4,4,2,4,4,4,2,2,2.0,3,3,3,3,4,4,4,4,4,4,0,332,25,0,0,0,44,0,129,0,0,2,0,0,0,0,2841,0,182,0,206,1070,0,0,0,0,663,1126,1051,4129,291,80,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,11.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,2643.0,371,3211,291.0,3046,165.0,10.0,6796.306669
79,g,2.0,2,4.0,3,4.0,3.0,2,3,4,4.0,3,4.0,2.0,4,4,4,3.0,3,2,2,4,2,3,3.0,2.0,2.0,4,4,3,4.0,4,3,2,4,3,3,2,2,1,3,3,2,2,4,1,2,4,4,2,3,3,2,4,4,4,2,3,4,2,2,3,3,2,2,2,2,2,3,2,3,2,1,2,4,2,2,3,2,4,4.0,4,4,4,4.0,4,4,4,4.0,4,5,4.0,5,5,3.0,3.0,4.0,5.0,4.0,4,3,4,3.0,5,2.0,3,2.0,3.0,4.0,3.0,4,5,3,4,5,3,4,3,2,3.0,5,3,3,3,4,2,4,5,5,5,8,99,17,0,0,0,10,0,130,3,2,15,0,2,0,0,5047,3,202,0,161,1948,0,0,0,0,1247,747,1725,4422,343,75,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,8.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,6317.0,418,4137,343.0,3974,163.0,8.0,3982.982922
55,g,4.0,4,4.0,4,4.0,4.0,4,4,4,4.0,4,4.0,4.0,4,4,4,4.0,4,4,4,4,4,4,4.0,4.0,4.0,4,4,4,4.0,4,3,3,3,3,2,3,2,3,3,3,2,2,4,2,3,3,3,3,3,2,3,4,4,4,4,2,3,2,3,4,4,2,3,3,3,3,3,5,4,2,1,3,4,2,4,4,4,4,4.0,4,4,4,4.0,3,4,3,4.0,3,5,4.0,3,5,3.0,3.0,4.0,4.0,3.0,3,4,5,4.0,4,4.0,4,3.0,3.0,5.0,4.0,4,4,4,3,2,4,4,2,2,2.0,4,2,4,2,2,2,4,5,5,4,0,154,9,0,0,0,7,0,45,0,0,6,0,0,0,0,1937,0,81,0,57,810,0,1,0,0,285,817,297,3433,321,63,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2676.0,384,1783,321.0,1609,174.0,8.0,5586.140661
88,g,3.0,4,4.0,4,3.0,3.0,3,3,4,4.0,3,4.0,3.0,4,4,4,4.0,4,3,3,4,3,3,3.0,3.0,3.0,3,3,3,3.0,3,2,2,2,3,1,3,2,3,3,3,2,3,3,1,3,3,2,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,2,3,1,1,3,2,1,1,3,3,2.0,2,4,3,3.0,4,4,3,4.0,4,3,4.0,2,3,3.0,3.0,4.0,4.0,4.0,3,4,4,4.0,2,4.0,4,2.0,4.0,4.0,3.0,3,3,3,3,4,3,4,3,3,3.0,4,4,4,3,3,3,4,4,4,3,1,126,4,0,0,0,3,0,51,0,1,2,0,15,0,0,2047,7,68,0,6,889,0,0,0,0,363,665,514,2329,179,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6185.0,217,1759,179.0,1665,94.0,6.0,4341.919437
90,g,4.0,4,4.0,4,4.0,3.0,4,4,4,4.0,4,4.0,4.0,4,4,4,4.0,4,4,4,4,4,4,4.0,4.0,4.0,3,4,4,2.0,4,4,4,4,4,4,3,3,3,3,4,3,3,4,3,3,4,4,4,4,4,4,4,2,3,3,2,3,3,4,4,4,4,4,4,3,4,3,4,3,3,2,2,3,2,3,3,2,3,5.0,5,5,5,5.0,5,5,4,5.0,5,4,5.0,5,5,3.0,5.0,5.0,5.0,5.0,1,4,4,4.0,5,4.0,4,2.0,4.0,4.0,5.0,4,5,5,2,4,4,5,1,1,1.0,5,1,5,3,3,3,4,4,4,3,3,67,1,0,0,0,2,0,61,0,3,1,0,6,0,0,3230,0,113,0,11,1181,0,0,0,0,785,2240,1392,6512,456,84,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,0.0,0.0,1.0,6.0,0.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,37.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,7950.0,540,4957,456.0,4604,353.0,11.0,15437.278274
97,g,5.0,5,5.0,4,4.0,4.0,5,5,5,5.0,5,5.0,5.0,5,5,4,4.0,4,5,5,5,5,5,5.0,5.0,5.0,1,2,1,1.0,3,2,2,1,2,2,2,1,3,4,4,2,3,4,2,4,3,2,1,1,4,3,4,2,3,4,3,4,2,4,2,3,3,1,1,3,3,2,2,1,3,1,2,1,2,3,1,2,4,5.0,4,5,5,5.0,4,5,4,5.0,4,4,5.0,3,5,3.0,5.0,5.0,5.0,4.0,3,3,4,3.0,4,3.0,5,3.0,4.0,5.0,3.0,4,4,5,2,4,4,4,2,3,2.0,3,2,3,5,3,3,2,4,4,5,1,42,14,0,0,0,11,0,32,0,1,2,0,0,0,0,1726,0,61,0,0,854,0,0,0,0,231,377,319,1843,145,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2662.0,176,1103,145.0,1066,37.0,5.0,2433.120108
87,g,5.0,5,5.0,5,5.0,3.0,5,4,5,5.0,5,4.0,5.0,5,5,3,4.0,4,5,5,5,5,5,4.0,4.0,5.0,3,4,2,1.0,4,4,3,4,3,2,2,3,4,4,4,3,3,4,3,2,4,1,4,4,4,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,5,3,4,1,2,4,4,2,4,4,4,4.0,4,4,4,4.0,4,5,5,5.0,4,5,5.0,4,5,5.0,5.0,4.0,5.0,5.0,2,5,5,5.0,5,5.0,5,5.0,5.0,5.0,5.0,5,5,5,5,5,4,5,3,3,3.0,5,3,5,4,4,3,5,4,5,5,3,271,33,0,0,0,31,0,59,0,3,39,4,0,0,0,3030,0,109,0,34,1421,0,0,0,0,601,1078,834,3848,263,39,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,2.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4455.0,302,2815,263.0,2674,141.0,9.0,6417.802163
95,g,5.0,5,4.0,5,4.0,4.0,4,5,5,5.0,5,5.0,5.0,5,5,5,5.0,5,5,5,5,5,5,4.0,5.0,5.0,1,5,4,4.0,4,4,3,3,2,3,2,3,3,1,2,3,1,3,2,3,3,3,3,4,1,2,3,3,3,2,2,2,3,2,2,2,4,1,2,4,4,3,4,3,4,2,3,2,1,1,2,2,2,5.0,5,5,4,4.0,4,4,5,5.0,4,4,4.0,4,4,4.0,4.0,4.0,4.0,4.0,3,4,5,4.0,4,4.0,4,3.0,4.0,4.0,4.0,4,4,4,3,4,4,5,3,2,3.0,5,2,5,5,5,5,5,5,5,5,5,205,27,0,0,2,65,0,125,0,4,79,0,1,0,23,6191,2,238,0,2,2638,0,0,0,0,945,2518,1424,10303,878,186,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,12.0,0.0,0.0,0.0,6.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6461.0,1064,5951,878.0,5558,393.0,8.0,14427.261323
96,g,4.0,4,4.0,4,4.0,4.0,4,3,4,4.0,4,4.0,4.0,4,4,4,4.0,4,4,3,4,4,4,4.0,4.0,4.0,2,3,3,2.0,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,2,2,3,3,3,2,2,2,3.0,3,3,4,3.0,3,4,4,4.0,3,5,4.0,3,4,3.0,4.0,3.0,4.0,3.0,3,4,4,4.0,4,3.0,3,2.0,3.0,4.0,3.0,3,4,4,2,3,4,4,2,2,2.0,4,2,4,2,4,4,4,4,4,4,0,380,28,2,0,0,94,0,80,0,0,36,4,1,0,73,3810,0,143,0,171,2067,0,0,0,0,960,1184,1144,4447,428,89,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,7542.0,517,3805,428.0,3664,141.0,8.0,7399.579227
96,g,4.0,4,4.0,1,5.0,5.0,5,4,5,5.0,4,4.0,4.0,4,4,1,5.0,2,5,4,5,4,4,4.0,4.0,4.0,2,1,2,2.0,3,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,2,3,4,2,1,1,3,3,3,2,2,3,4,3,3,3,2,4,2,3,2,3,4,2,2,4,2,2,1,3,4,1,3,3.0,4,4,4,5.0,5,5,4,4.0,5,4,4.0,5,4,5.0,4.0,4.0,3.0,4.0,2,5,4,4.0,4,4.0,4,4.0,4.0,4.0,4.0,4,5,4,2,2,4,4,1,2,2.0,5,3,4,5,5,5,5,5,5,4,5,168,21,0,0,0,12,0,51,0,0,18,1,0,0,0,3264,0,110,0,8,1599,0,0,0,0,777,1274,951,4557,379,65,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5582.0,444,3446,379.0,3287,159.0,8.0,8001.239362
79,g,4.0,4,4.0,4,4.0,4.0,4,4,4,4.0,4,4.0,4.0,4,4,3,4.0,3,4,3,4,2,4,4.0,4.0,4.0,2,2,2,2.0,4,3,2,4,4,4,4,3,4,3,4,4,3,4,2,2,4,4,4,4,3,2,4,4,4,4,4,3,3,4,3,4,3,2,3,3,4,4,4,4,4,1,4,3,2,2,2,3,4,4.0,4,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,4.0,4.0,4.0,4.0,4.0,3,4,4,4.0,4,4.0,4,4.0,4.0,4.0,4.0,4,4,4,2,4,4,5,2,2,2.0,4,2,4,3,4,4,4,4,4,4,10,205,35,0,0,1,82,0,42,0,5,34,20,0,0,0,2127,2,78,0,33,1204,0,0,0,0,440,1221,606,4651,363,55,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1601.0,418,2685,363.0,2474,211.0,7.0,7976.297396
97,g,5.0,5,5.0,3,5.0,5.0,5,3,5,5.0,4,5.0,4.0,4,5,5,5.0,5,4,4,5,4,4,4.0,4.0,4.0,2,3,4,4.0,4,4,4,3,4,2,3,2,2,4,4,4,2,3,2,2,4,3,4,3,2,2,3,3,3,1,3,3,3,3,3,4,2,3,3,2,2,2,3,2,4,2,2,4,3,2,4,3,4,5.0,5,5,5,5.0,5,5,5,5.0,5,5,5.0,5,5,5.0,5.0,5.0,5.0,5.0,1,5,5,5.0,5,5.0,5,2.0,5.0,5.0,5.0,5,5,5,4,5,5,5,1,1,1.0,5,1,5,4,4,4,3,5,5,5,6,580,271,0,0,2,73,0,104,0,0,47,11,0,0,0,6182,0,250,0,130,3218,0,1,0,0,469,696,567,4398,634,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,4365.0,740,2472,634.0,2389,83.0,9.0,2861.405489
97,g,5.0,4,5.0,5,5.0,5.0,5,5,5,5.0,5,5.0,5.0,5,4,5,5.0,5,5,5,5,5,4,5.0,4.0,5.0,2,2,5,4.0,5,4,3,3,4,4,4,2,3,4,4,3,3,4,1,1,3,3,3,3,3,3,4,4,3,4,2,4,2,4,4,4,4,4,4,3,4,1,2,4,3,1,1,4,4,3,3,1,4,4.0,4,4,4,5.0,5,5,3,4.0,5,4,5.0,5,4,4.0,5.0,4.0,5.0,5.0,2,4,4,4.0,3,5.0,5,2.0,3.0,4.0,4.0,4,4,4,3,2,5,4,3,2,2.0,3,3,3,4,4,4,5,4,4,4,6,320,16,3,0,2,13,0,75,0,3,59,0,0,0,0,2820,0,117,0,26,1219,0,0,0,1,678,1859,1244,4187,341,42,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3144.0,383,4164,341.0,3964,200.0,7.0,12257.909888
85,g,4.0,5,4.0,4,5.0,3.0,3,3,4,4.0,4,4.0,4.0,5,5,4,4.0,3,5,4,4,4,4,4.0,4.0,4.0,1,2,1,1.0,1,3,3,4,3,2,3,3,3,2,3,4,3,3,3,3,4,4,3,2,4,3,4,4,4,4,3,4,2,2,3,3,2,2,2,2,2,3,4,3,3,1,1,3,2,2,2,2,3,5.0,5,5,5,5.0,5,5,5,5.0,5,5,5.0,5,5,5.0,5.0,5.0,5.0,5.0,3,4,3,4.0,4,3.0,3,2.0,4.0,5.0,4.0,4,4,4,3,4,4,4,2,2,2.0,4,3,4,4,4,4,4,4,4,4,7,589,27,0,0,1,84,0,117,0,1,110,0,0,0,0,4594,0,156,0,242,1807,0,0,0,0,438,2182,660,5247,847,81,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5122.0,928,4208,847.0,3950,258.0,8.0,16356.711062
97,g,3.0,4,4.0,1,5.0,5.0,5,5,5,5.0,5,5.0,4.0,5,3,3,3.0,2,5,5,5,5,5,5.0,5.0,4.0,1,3,5,4.0,4,3,2,2,2,1,4,3,3,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,2,3,2,4,4,4,4,3,3,4,3,4,3,3,5,4,4,1,3,3,4,2,4,4,4,4.0,3,4,3,5.0,4,4,2,4.0,4,3,4.0,4,3,5.0,5.0,4.0,5.0,5.0,4,4,3,4.0,3,4.0,2,2.0,4.0,4.0,4.0,4,4,4,2,4,4,3,3,3,2.0,2,2,2,4,4,5,3,4,4,5,0,37,12,0,0,0,45,0,124,0,0,3,0,0,0,0,3617,2,162,0,155,1574,0,14,2,0,569,1140,673,4019,272,55,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2801.0,327,2709,272.0,2514,195.0,7.0,6436.838474
95,g,4.0,4,4.0,4,5.0,5.0,5,4,4,4.0,5,5.0,4.0,4,4,4,5.0,4,5,5,5,4,5,5.0,5.0,5.0,4,4,4,2.0,2,3,3,3,3,2,2,3,2,2,3,1,2,2,3,2,2,2,3,2,2,3,2,2,2,3,2,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3,3,2,2,3,3,2,4.0,4,4,2,3.0,4,5,1,4.0,5,2,3.0,3,2,4.0,4.0,4.0,4.0,4.0,2,3,5,4.0,4,5.0,4,2.0,4.0,4.0,4.0,3,4,4,4,4,4,5,2,3,2.0,4,2,4,3,3,4,4,3,4,4,0,11,8,0,0,0,22,0,104,0,0,6,0,0,0,4,2826,0,135,0,144,1508,0,0,0,0,529,1137,730,3772,382,47,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,10.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4429.0,429,2825,382.0,2632,193.0,8.0,7237.852319
